endTime,artistName,trackName,msPlayed
2024-05-14 01:09,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2024-05-14 01:12,Hailee Steinfeld,Most Girls,204400
2024-05-14 01:16,Carly Rae Jepsen,I Really Like You,204763
2024-05-14 01:21,Nelly,Ride Wit Me,291781
2024-05-14 01:24,Taylor Swift,Red,223093
2024-05-14 01:28,Carly Rae Jepsen,Cut To The Feeling,207959
2024-05-14 01:31,TLC,No Scrubs,214400
2024-05-14 01:35,Selena Gomez & The Scene,Bang Bang Bang,195160
2024-05-14 01:38,Mondays,If I Was Your Girlfriend,195821
2024-05-14 01:42,Emotional Oranges,West Coast Love,215386
2024-05-14 01:45,Avicii,Without You (feat. Sandro Cavazza),181672
2024-05-14 01:48,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265
2024-05-14 01:51,Bebe Rexha,The Way I Are (Dance with Somebody) [feat. Lil Wayne],187787
2024-05-14 01:54,The Kid LAROI,STAY (with Justin Bieber),141805
2024-05-14 01:59,Eminem,River (feat. Ed Sheeran),221013
2024-05-14 02:02,Carly Rae Jepsen,Too Much,197093
2024-05-14 02:06,T-Pain,Bartender (feat. Akon),238800
2024-05-14 02:10,Breakbot,Baby I'm Yours,215786
2024-05-14 02:13,Flo Rida,Low (feat. T-Pain),231400
2024-05-14 02:17,Jess Glynne,One Touch,197875
2024-05-14 02:19,Lil Nas X,THATS WHAT I WANT,143901
2024-05-14 02:23,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413
2024-05-14 02:26,One Direction,What Makes You Beautiful,199986
2024-05-14 02:29,Miles Gaston Villanueva,You've Got a License to Drive (Me Crazy) [From the Amazon Original Series The Boys Season 3],149151
2024-05-14 02:32,bbno$,help herself,188571
2024-05-14 02:35,Fetty Wap,679 (feat. Remy Boyz),196693
2024-05-14 02:39,The Script,Rain,209346
2024-05-14 02:42,Tate McRae,she's all i wanna be,207120
2024-05-14 02:47,Whitney Houston,How Will I Know,275533
2024-05-14 02:50,Carly Rae Jepsen,The Sound,171160
2024-05-14 02:53,Post Malone,Circles,215280
2024-05-14 02:57,A Rocket To The Moon,Like We Used To,203733
2024-05-14 03:01,Uncle Kracker,Drift Away,255560
2024-05-14 03:04,Neon Trees,Everybody Talks,177280
2024-05-14 03:07,Alicia Bridges,I Love The Nightlife (Disco 'Round),200360
2024-05-14 03:11,Bruno Mars,Locked out of Heaven,233478
2024-05-14 03:15,Taylor Swift,Everything Has Changed,245413
2024-05-14 03:18,Van Morrison,Brown Eyed Girl,183306
2024-05-14 03:20,Carly Rae Jepsen,Sideways,136093
2024-05-14 03:24,Martin Garrix,In the Name of Love,195706
2024-05-14 03:27,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173
2024-05-14 03:30,Bruno Mars,Runaway Baby,148448
2024-05-14 03:32,Bebe Rexha,Last Hurrah,150333
2024-05-14 03:35,Carly Rae Jepsen,Let's Be Friends,190242
2024-05-14 03:39,Jax Jones,Breathe (feat. Ina Wroldsen),208106
2024-05-14 03:43,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",255733
2024-05-14 03:46,Carly Rae Jepsen,Bad Thing Twice,193466
2024-05-14 03:50,Charlie Puth,How Long,200853
2024-05-14 03:54,P!nk,What About Us,269600
2024-05-14 03:58,half•alive,still feel.,247786
2024-05-14 04:01,FINNEAS,Let's Fall in Love for the Night,190348
2024-05-14 04:05,David Guetta,2U (feat. Justin Bieber),194893
2024-05-14 04:08,Camila Cabello,Havana (feat. Young Thug),217306
2024-05-14 04:11,The Vamps,Somebody To You,185097
2024-05-14 04:15,John Mayer,New Light,217426
2024-05-14 04:18,Charlie Puth,Marvin Gaye (feat. Meghan Trainor),190453
2024-05-14 04:22,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545
2024-05-14 04:25,All Time Low,"Dear Maria, Count Me In",182826
2024-05-14 04:29,Stacey Ryan,Over Tonight,200360
2024-05-14 04:34,Ace of Hearts,Your Name,320115
2024-05-14 04:38,Taylor Swift,Lover,221306
2024-05-14 04:42,Twenty One Pilots,Next Semester,234400
2024-05-14 04:44,Tate McRae,exes,159400
2024-05-14 04:48,James Bay,Wild Love,197280
2024-05-14 04:51,AJR,Weak,201160
2024-05-14 04:54,Juice WRLD,Hide (feat. Seezyn),205800
2024-05-14 04:58,Lady Gaga,The Cure,211363
2024-05-14 05:01,Shawn Mendes,Lost In Japan,201200
2024-05-14 05:08,Kendrick Lamar,euphoria,383639
2024-05-14 05:11,Selena Gomez,Kill Em With Kindness,217906
2024-05-14 05:15,Kesha,Die Young,211920
2024-05-14 05:18,Bruno Mars,Just the Way You Are,220734
2024-05-14 05:22,Avril Lavigne,When You're Gone,240493
2024-05-14 05:28,Phil Collins,In The Air Tonight - 2015 Remastered,336453
2024-05-14 05:31,Alan Walker,Alone,161200
2024-05-14 05:34,Bruno Mars,The Lazy Song,189109
2024-05-14 05:38,Aaron Smith,Dancin - Krono Remix,256000
2024-05-14 05:41,K-391,Play,167976
2024-05-14 05:44,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
2024-05-14 05:48,Taylor Swift,Fortnight (feat. Post Malone),228965
2024-05-14 05:52,GAWNE,Death to Mumble Rap,297801
2024-05-14 05:55,OneRepublic,Sunshine,163854
2024-05-14 05:58,Thirty Seconds To Mars,Walk On Water,185466
2024-05-14 06:02,Carly Rae Jepsen,Tonight I’m Getting Over You,219213
2024-05-14 06:06,Shawn Mendes,In My Blood,211360
2024-05-14 06:07,Duolingo,Spanish or Vanish,60147
2024-05-14 06:10,Carly Rae Jepsen,Tiny Little Bows,201560
2024-05-14 06:13,Halogen,U Got That,187762
2024-05-14 06:15,Nic D,Icee Pop,147555
2024-05-14 06:20,P!nk,Beautiful Trauma,250053
2024-05-14 06:23,Sabrina Carpenter,Sue Me,179226
2024-05-14 06:26,Taylor Swift,Girl At Home (Taylor's Version),220520
2024-05-14 06:29,Kesha,Raising Hell (feat. Big Freedia),169680
2024-05-14 06:32,Shawn Mendes,Señorita,190960
2024-05-14 06:35,Caravan Palace,Lone Digger,139441
2024-05-14 08:09,Taylor Swift,Anti-Hero,200690
2024-05-14 09:24,Sabrina Carpenter,Espresso,94315
2024-05-14 09:38,ILLIT,Magnetic,320
2024-05-14 09:41,ILLIT,Magnetic,160688
2024-05-14 14:52,Carly Rae Jepsen,Put It To Rest,197597
2024-05-14 14:56,Carly Rae Jepsen,Last Christmas,212453
2024-05-14 15:00,Carly Rae Jepsen,The Loneliest Time (feat. Rufus Wainwright),274506
2024-05-14 15:04,Carly Rae Jepsen,Let's Be Friends,190242
2024-05-14 15:07,Carly Rae Jepsen,Turn Me Up,224120
2024-05-14 15:10,Carly Rae Jepsen,Body Language,173933
2024-05-14 15:14,Carly Rae Jepsen,Kollage,256528
2024-05-14 15:18,Carly Rae Jepsen,Guitar String / Wedding Ring,206746
2024-05-14 15:22,Carly Rae Jepsen,Automatically In Love,213280
2024-05-14 15:25,Carly Rae Jepsen,Too Much,197093
2024-05-14 15:27,Carly Rae Jepsen,Fake Mona Lisa,132146
2024-05-14 15:31,Carly Rae Jepsen,Boy Problems,222291
2024-05-14 15:34,Carly Rae Jepsen,Surrender My Heart,168653
2024-05-14 15:36,Carly Rae Jepsen,Weekend Love,162334
2024-05-14 15:39,Carly Rae Jepsen,Talking to Yourself,173200
2024-05-14 15:43,Carly Rae Jepsen,Shy Boy,209429
2024-05-14 15:47,Carly Rae Jepsen,Psychedelic Switch,272035
2024-05-14 15:50,Carly Rae Jepsen,Hurt So Good,188840
2024-05-14 15:54,Carly Rae Jepsen,More Than A Memory,242026
2024-05-14 15:57,Carly Rae Jepsen,Far Away,179613
2024-05-14 16:01,Carly Rae Jepsen,Aeroplanes,200819
2024-05-14 16:03,Carly Rae Jepsen,Want You In My Room - Recorded at Electric Lady Studios NYC,161941
2024-05-14 16:06,Carly Rae Jepsen,Beach House,150004
2024-05-14 16:09,Carly Rae Jepsen,The Sound,171160
2024-05-14 16:12,Carly Rae Jepsen,Curiosity,213120
2024-05-14 16:15,Carly Rae Jepsen,Kamikaze,179088
2024-05-14 16:19,Carly Rae Jepsen,Bad Thing Twice,193466
2024-05-14 16:22,Carly Rae Jepsen,Fever,184986
2024-05-14 16:25,Carly Rae Jepsen,Beautiful,197986
2024-05-14 16:29,Carly Rae Jepsen,Sweetie,218240
2024-05-14 16:32,Carly Rae Jepsen,After Last Night,208553
2024-05-14 16:36,Carly Rae Jepsen,Run Away With Me,251327
2024-05-14 16:44,ILLIT,Midnight Fiction,152391
2024-05-14 16:45,aespa,Thirsty,8500
2024-05-14 16:45,Carly Rae Jepsen,LA Hallucinations,168583
2024-05-14 16:48,aespa,Thirsty,186689
2024-05-14 16:59,fromis_9,Love Me Back,17611
2024-05-14 17:03,Carly Rae Jepsen,So Right,8160
2024-05-14 17:03,fromis_9,DM,3280
2024-05-14 17:03,Carly Rae Jepsen,Anything to Be With You,8420
2024-05-14 17:03,Carly Rae Jepsen,Shadow,1370
2024-05-14 21:57,fromis_9,Love Me Back,186293
2024-05-14 21:58,LOOΠΔ / ODD EYE CIRCLE,ODD Front,94191
2024-05-14 22:01,LE SSERAFIM,Good Parts (when the quality is bad but I am),156354
2024-05-14 22:04,IVE,Off The Record,188733
2024-05-14 22:08,XG,LEFT RIGHT,208065
2024-05-14 22:35,LE SSERAFIM,Sour Grapes,196540
2024-05-14 22:38,IVE,Either Way,166946
2024-05-15 05:20,IVE,LOVE DIVE,12771
2024-05-15 05:20,IVE,LOVE DIVE,74975
2024-05-15 05:23,LE SSERAFIM,Good Parts (when the quality is bad but I am),156354
2024-05-15 05:31,IVE,Off The Record,188733
2024-05-15 05:34,LE SSERAFIM,Sour Grapes,196540
2024-05-15 05:37,aespa,Thirsty,193413
2024-05-15 05:43,ILLIT,Magnetic,336370
2024-05-15 06:08,GFRIEND,MAGO,3924
2024-05-15 06:08,STAYC,Bubble,84835
2024-05-15 06:12,Red Velvet,Psycho,210560
2024-05-15 06:15,VIVIZ,MANIAC,26702
2024-05-15 06:15,NewJeans,OMG,2856
2024-05-15 06:15,IVE,I AM,183853
2024-05-15 06:15,LOOΠΔ / ODD EYE CIRCLE,ODD Front,3111
2024-05-15 06:18,IVE,Baddie,154360
2024-05-15 06:21,NewJeans,Attention,180066
2024-05-15 06:24,NewJeans,Ditto,185506
2024-05-15 06:27,IVE,LOVE DIVE,177186
2024-05-15 06:30,fromis_9,Love Me Back,186293
2024-05-15 06:41,IVE,After LIKE,176973
2024-05-15 06:43,ILLIT,Midnight Fiction,168104
2024-05-15 06:49,TWICE,The Feels,198053
2024-05-15 06:53,Red Velvet,러시안 룰렛 Russian Roulette,211243
2024-05-15 06:55,LE SSERAFIM,Perfect Night,159080
2024-05-15 06:59,XG,LEFT RIGHT,208065
2024-05-15 07:01,FIFTY FIFTY,Cupid,93804
2024-05-15 07:04,IVE,Off The Record,188733
2024-05-15 07:04,BLACKPINK,Lovesick Girls,2136
2024-05-15 07:04,League of Legends,GODS,1787
2024-05-15 07:04,JEON SOMI,XOXO,3422
2024-05-15 07:04,TWICE,What is Love?,2113
2024-05-15 07:04,BABYMONSTER,LIKE THAT,2414
2024-05-15 07:04,IVE,Either Way,1369
2024-05-15 07:07,BABYMONSTER,LIKE THAT,168358
2024-05-15 07:09,IVE,Either Way,166946
2024-05-15 07:13,NewJeans,Cookie,235562
2024-05-15 07:17,K/DA,MORE,217088
2024-05-15 07:20,LE SSERAFIM,EASY,164545
2024-05-15 07:23,K/DA,POP/STARS,191100
2024-05-15 07:26,Girls' Generation,Gee,201160
2024-05-15 08:47,NewJeans,Hurt,91631
2024-05-15 08:49,NewJeans,Hurt,86303
2024-05-15 15:51,Red Velvet,Bad Boy,92658
2024-05-15 15:54,VIVIZ,MANIAC,998
2024-05-15 15:54,IVE,LOVE DIVE,1416
2024-05-15 15:54,LE SSERAFIM,Good Parts (when the quality is bad but I am),1230
2024-05-15 15:54,NewJeans,OMG,1393
2024-05-15 15:54,aespa,Thirsty,301
2024-05-15 15:54,TWICE,The Feels,1323
2024-05-15 15:54,TWICE,FANCY,23057
2024-05-15 15:54,Red Velvet,Bad Boy,118154
2024-05-15 15:54,IVE,Baddie,1114
2024-05-15 15:54,GFRIEND,MAGO,1346
2024-05-15 15:54,NewJeans,Ditto,1904
2024-05-15 15:54,MOMOLAND,BBoom BBoom,1834
2024-05-15 15:54,STAYC,Bubble,1346
2024-05-15 15:54,Jung Kook,Seven (feat. Latto) (Explicit Ver.),2577
2024-05-15 15:54,ILLIT,Magnetic,1648
2024-05-15 15:54,fromis_9,Love Me Back,1253
2024-05-15 15:54,NewJeans,Attention,1486
2024-05-15 15:54,IVE,I AM,1277
2024-05-15 15:54,NewJeans,Hype Boy,1184
2024-05-15 15:54,LOOΠΔ / ODD EYE CIRCLE,ODD Front,1811
2024-05-15 15:54,IVE,After LIKE,1044
2024-05-15 15:54,LE SSERAFIM,Sour Grapes,1462
2024-05-15 15:54,ILLIT,Midnight Fiction,859
2024-05-15 15:54,Red Velvet,Psycho,1277
2024-05-15 15:54,ILLIT,Lucky Girl Syndrome,1230
2024-05-15 15:55,FIFTY FIFTY,Cupid,1323
2024-05-15 15:55,LE SSERAFIM,Perfect Night,1393
2024-05-15 15:55,Red Velvet,러시안 룰렛 Russian Roulette,1462
2024-05-15 15:55,XG,LEFT RIGHT,2066
2024-05-15 15:58,IVE,Off The Record,188733
2024-05-15 16:01,JEON SOMI,XOXO,207650
2024-05-15 16:04,BLACKPINK,Lovesick Girls,181704
2024-05-15 16:04,League of Legends,GODS,1462
2024-05-15 16:04,TWICE,What is Love?,1515
2024-05-15 16:04,BABYMONSTER,LIKE THAT,3111
2024-05-15 16:05,IVE,Either Way,10518
2024-05-15 16:07,K/DA,MORE,1602
2024-05-15 16:07,NewJeans,Cookie,138089
2024-05-15 16:09,VIVIZ,MANIAC,1160
2024-05-15 16:09,IVE,LOVE DIVE,1300
2024-05-15 16:09,K/DA,POP/STARS,696
2024-05-15 16:09,LE SSERAFIM,EASY,106974
2024-05-15 16:09,LE SSERAFIM,Good Parts (when the quality is bad but I am),1277
2024-05-15 16:09,NewJeans,OMG,1416
2024-05-15 16:09,NewJeans,Hurt,743
2024-05-15 16:09,aespa,Thirsty,1764
2024-05-15 16:09,TWICE,The Feels,1044
2024-05-15 16:09,TWICE,FANCY,882
2024-05-15 16:09,Red Velvet,Bad Boy,882
2024-05-15 16:09,IVE,Baddie,2252
2024-05-15 16:09,LE SSERAFIM,Perfect Night,928
2024-05-15 16:09,GFRIEND,MAGO,1114
2024-05-15 16:09,NewJeans,Ditto,928
2024-05-15 16:09,Red Velvet,러시안 룰렛 Russian Roulette,1114
2024-05-15 16:09,MOMOLAND,BBoom BBoom,812
2024-05-15 16:09,STAYC,Bubble,1207
2024-05-15 16:09,Jung Kook,Seven (feat. Latto) (Explicit Ver.),882
2024-05-15 16:09,ILLIT,Magnetic,835
2024-05-15 16:09,Girls' Generation,Gee,557
2024-05-15 16:09,fromis_9,Love Me Back,1044
2024-05-15 16:09,NewJeans,Attention,3390
2024-05-15 16:09,IVE,I AM,1068
2024-05-15 16:09,NewJeans,Hype Boy,789
2024-05-15 16:09,LOOΠΔ / ODD EYE CIRCLE,ODD Front,1114
2024-05-15 16:09,IVE,After LIKE,1648
2024-05-15 16:09,LE SSERAFIM,Sour Grapes,928
2024-05-15 16:09,ILLIT,Midnight Fiction,1625
2024-05-15 16:09,Red Velvet,Psycho,1068
2024-05-15 16:09,ILLIT,Lucky Girl Syndrome,1346
2024-05-15 16:09,XG,LEFT RIGHT,441
2024-05-15 16:12,LE SSERAFIM,Perfect Night,159080
2024-05-15 18:29,XG,LEFT RIGHT,108328
2024-05-15 18:31,FIFTY FIFTY,Cupid,19525
2024-05-15 18:31,XG,LEFT RIGHT,99675
2024-05-15 18:34,IVE,Off The Record,188733
2024-05-15 18:50,BLACKPINK,Lovesick Girls,1300
2024-05-15 18:50,JEON SOMI,XOXO,192121
2024-05-15 18:50,TWICE,What is Love?,2229
2024-05-15 18:53,League of Legends,GODS,220878
2024-05-15 18:56,BABYMONSTER,LIKE THAT,168358
2024-05-15 18:58,VIVIZ,MANIAC,1509
2024-05-15 18:58,IVE,LOVE DIVE,1323
2024-05-15 18:58,K/DA,POP/STARS,1044
2024-05-15 18:58,LE SSERAFIM,EASY,1091
2024-05-15 18:58,LE SSERAFIM,Good Parts (when the quality is bad but I am),1509
2024-05-15 18:58,NewJeans,OMG,859
2024-05-15 18:58,NewJeans,Hurt,1044
2024-05-15 18:58,aespa,Thirsty,1021
2024-05-15 18:58,FIFTY FIFTY,Cupid,1671
2024-05-15 18:58,TWICE,The Feels,1578
2024-05-15 18:58,TWICE,FANCY,859
2024-05-15 18:58,Red Velvet,Bad Boy,1021
2024-05-15 18:58,IVE,Baddie,1439
2024-05-15 18:58,LE SSERAFIM,Perfect Night,1625
2024-05-15 18:58,GFRIEND,MAGO,975
2024-05-15 18:58,NewJeans,Ditto,1300
2024-05-15 18:58,Red Velvet,러시안 룰렛 Russian Roulette,1462
2024-05-15 18:58,MOMOLAND,BBoom BBoom,905
2024-05-15 18:58,STAYC,Bubble,975
2024-05-15 18:58,Jung Kook,Seven (feat. Latto) (Explicit Ver.),1393
2024-05-15 18:58,ILLIT,Magnetic,998
2024-05-15 18:58,Girls' Generation,Gee,1068
2024-05-15 18:58,fromis_9,Love Me Back,928
2024-05-15 18:58,NewJeans,Attention,975
2024-05-15 18:58,IVE,I AM,1253
2024-05-15 18:58,NewJeans,Hype Boy,812
2024-05-15 18:58,LOOΠΔ / ODD EYE CIRCLE,ODD Front,1369
2024-05-15 18:58,IVE,After LIKE,1068
2024-05-15 18:58,K/DA,MORE,952
2024-05-15 18:58,LE SSERAFIM,Sour Grapes,952
2024-05-15 18:58,ILLIT,Midnight Fiction,1230
2024-05-15 18:58,IVE,Either Way,94061
2024-05-15 18:58,NewJeans,Cookie,1369
2024-05-15 18:58,Red Velvet,Psycho,835
2024-05-15 18:58,ILLIT,Lucky Girl Syndrome,743
2024-05-15 18:58,XG,LEFT RIGHT,1207
2024-05-15 19:04,IVE,Off The Record,369152
2024-05-15 19:08,JEON SOMI,XOXO,207650
2024-05-15 19:11,BLACKPINK,Lovesick Girls,192765
2024-05-15 19:13,League of Legends,GODS,3041
2024-05-15 19:13,TWICE,What is Love?,125292
2024-05-15 19:15,K/DA,POP/STARS,1253
2024-05-15 19:15,LE SSERAFIM,EASY,928
2024-05-15 19:15,BABYMONSTER,LIKE THAT,98754
2024-05-15 19:15,K/DA,MORE,626
2024-05-15 19:15,IVE,Either Way,2647
2024-05-15 19:15,NewJeans,Cookie,1671
2024-05-15 19:16,K/DA,POP/STARS,580
2024-05-15 19:16,LE SSERAFIM,EASY,29675
2024-05-15 19:16,NewJeans,Hurt,812
2024-05-15 19:16,NewJeans,Hurt,1277
2024-05-15 19:16,TWICE,FANCY,371
2024-05-15 19:16,TWICE,FANCY,673
2024-05-15 19:16,Red Velvet,Bad Boy,394
2024-05-15 19:16,Red Velvet,Bad Boy,510
2024-05-15 19:16,Jung Kook,Seven (feat. Latto) (Explicit Ver.),2623
2024-05-15 19:16,Girls' Generation,Gee,557
2024-05-15 19:19,Red Velvet,Bad Boy,210817
2024-05-15 19:21,LE SSERAFIM,Good Parts (when the quality is bad but I am),2786
2024-05-15 19:21,aespa,Thirsty,1927
2024-05-15 19:21,TWICE,FANCY,100549
2024-05-15 19:21,MOMOLAND,BBoom BBoom,1230
2024-05-15 19:21,Jung Kook,Seven (feat. Latto) (Explicit Ver.),2345
2024-05-15 19:21,NewJeans,Hype Boy,1718
2024-05-15 19:21,LE SSERAFIM,Sour Grapes,5294
2024-05-15 19:21,ILLIT,Lucky Girl Syndrome,2507
2024-05-15 19:24,ILLIT,Magnetic,160688
2024-05-15 19:27,STAYC,Bubble,179275
2024-05-15 19:30,GFRIEND,MAGO,199133
2024-05-15 19:31,Red Velvet,Psycho,52140
2024-05-15 20:22,IVE,I AM,10250
2024-05-15 20:27,IVE,I AM,173413
2024-05-15 20:30,VIVIZ,MANIAC,195520
2024-05-15 20:34,LOOΠΔ / ODD EYE CIRCLE,ODD Front,225733
2024-05-15 20:38,NewJeans,OMG,212253
2024-05-15 20:40,IVE,Baddie,119706
2024-05-15 20:41,NewJeans,Ditto,1718
2024-05-15 20:41,NewJeans,Attention,99149
2024-05-15 20:42,IVE,LOVE DIVE,44281
2024-05-15 20:45,fromis_9,Love Me Back,186293
2024-05-15 20:48,TWICE,The Feels,1184
2024-05-15 20:48,IVE,After LIKE,176973
2024-05-15 20:48,ILLIT,Midnight Fiction,0
2024-05-15 20:51,TWICE,The Feels,3734
2024-05-15 20:51,ILLIT,Midnight Fiction,168104
2024-05-15 20:54,FIFTY FIFTY,Cupid,1207
2024-05-15 20:54,LE SSERAFIM,Perfect Night,1811
2024-05-15 20:54,Red Velvet,러시안 룰렛 Russian Roulette,169319
2024-05-15 20:54,XG,LEFT RIGHT,998
2024-05-15 20:57,IVE,Off The Record,188733
2024-05-15 21:01,JEON SOMI,XOXO,207650
2024-05-15 21:03,aespa,Thirsty,835
2024-05-15 21:03,BLACKPINK,Lovesick Girls,148026
2024-05-15 21:03,fromis_9,Love Me Back,2530
2024-05-15 21:03,TWICE,What is Love?,6849
2024-05-15 21:10,IVE,Off The Record,371334
2024-05-15 21:12,VIVIZ,MANIAC,90334
2024-05-15 21:12,IVE,Off The Record,1184
2024-05-15 21:12,BLACKPINK,Lovesick Girls,719
2024-05-15 21:15,IVE,Off The Record,188733
2024-05-15 21:18,VIVIZ,MANIAC,195520
2024-05-15 21:21,ILLIT,Lucky Girl Syndrome,140021
2024-05-15 21:24,IVE,Either Way,166946
2024-05-15 21:27,JEON SOMI,XOXO,45545
2024-05-15 22:18,League of Legends,GODS,2298
2024-05-15 22:18,JEON SOMI,XOXO,4063
2024-05-15 22:21,NewJeans,Hurt,177946
2024-05-15 22:23,LE SSERAFIM,Perfect Night,159080
2024-05-15 22:26,K/DA,POP/STARS,191100
2024-05-15 22:30,Red Velvet,러시안 룰렛 Russian Roulette,211243
2024-05-15 22:38,XG,LEFT RIGHT,104083
2024-05-15 22:40,ILLIT,Magnetic,160688
2024-05-15 22:43,IVE,LOVE DIVE,177186
2024-05-15 22:46,STAYC,Bubble,179275
2024-05-15 22:50,Girls' Generation,Gee,201160
2024-05-15 22:52,IVE,Baddie,154360
2024-05-15 22:55,LE SSERAFIM,EASY,164545
2024-05-15 22:59,NewJeans,Cookie,235562
2024-05-15 23:03,TWICE,What is Love?,208240
2024-05-15 23:05,LE SSERAFIM,Good Parts (when the quality is bad but I am),156354
2024-05-16 01:43,IVE,I AM,64447
2024-05-16 02:45,TWICE,FANCY,743
2024-05-16 02:45,MOMOLAND,BBoom BBoom,1207
2024-05-16 02:45,NewJeans,Attention,1277
2024-05-16 02:45,IVE,I AM,119381
2024-05-16 02:45,NewJeans,Hype Boy,766
2024-05-16 02:45,IVE,After LIKE,32233
2024-05-16 02:46,VIVIZ,MANIAC,928
2024-05-16 02:46,NewJeans,OMG,975
2024-05-16 02:46,IVE,Off The Record,464
2024-05-16 02:46,aespa,Thirsty,650
2024-05-16 02:46,FIFTY FIFTY,Cupid,812
2024-05-16 02:46,TWICE,The Feels,1021
2024-05-16 02:46,Red Velvet,Bad Boy,928
2024-05-16 02:46,BLACKPINK,Lovesick Girls,534
2024-05-16 02:46,GFRIEND,MAGO,1137
2024-05-16 02:46,NewJeans,Ditto,650
2024-05-16 02:46,Jung Kook,Seven (feat. Latto) (Explicit Ver.),1277
2024-05-16 02:46,fromis_9,Love Me Back,1044
2024-05-16 02:46,BABYMONSTER,LIKE THAT,1439
2024-05-16 02:46,LOOΠΔ / ODD EYE CIRCLE,ODD Front,928
2024-05-16 02:46,K/DA,MORE,650
2024-05-16 02:46,LE SSERAFIM,Sour Grapes,1137
2024-05-16 02:46,ILLIT,Midnight Fiction,1532
2024-05-16 02:46,Red Velvet,Psycho,975
2024-05-16 02:49,VIVIZ,MANIAC,4537
2024-05-16 02:49,IVE,Off The Record,188733
2024-05-16 02:51,ILLIT,Lucky Girl Syndrome,140021
2024-05-16 02:53,K/DA,POP/STARS,1532
2024-05-16 02:53,NewJeans,Hurt,278
2024-05-16 02:53,LE SSERAFIM,Perfect Night,185
2024-05-16 02:53,League of Legends,GODS,1230
2024-05-16 02:53,JEON SOMI,XOXO,1021
2024-05-16 02:53,IVE,Either Way,79255
2024-05-16 12:58,Tommy Richman,MILLION DOLLAR BABY,155151
2024-05-16 13:01,Claire Rosinkranz,Frankenstein,202248
2024-05-16 13:04,Kendrick Lamar,euphoria,165739
2024-05-16 13:04,Twenty One Pilots,Backslide,3970
2024-05-16 13:08,Taylor Swift,I Can Do It With a Broken Heart,218004
2024-05-16 13:12,Taylor Swift,Fortnight (feat. Post Malone),228965
2024-05-16 13:15,Doja Cat,Kiss Me More (feat. SZA),208866
2024-05-16 13:18,ILLIT,Lucky Girl Syndrome,140021
2024-05-16 13:21,Roddy Ricch,The Box,196652
2024-05-16 13:26,Beach House,Space Song,320466
2024-05-16 13:30,TV Girl,Lovers Rock,213920
2024-05-16 13:31,Dominic Fike,Babydoll,97960
2024-05-16 13:34,Sabrina Carpenter,Espresso,175459
2024-05-16 13:37,LE SSERAFIM,EASY,164545
2024-05-16 13:40,ILLIT,Magnetic,160688
2024-05-16 13:44,Hozier,Too Sweet,251424
2024-05-16 13:47,Des Rocs,Ruby with the Sharpest Lies,184640
2024-05-16 13:50,Polyphia,ABC (feat. Sophia Black),152361
2024-05-16 13:51,Duolingo,Spanish or Vanish,60147
2024-05-16 13:54,GenriX,novocaine,195605
2024-05-16 13:57,Ed Sheeran,Shivers,207853
2024-05-16 14:01,Ed Sheeran,Bad Habits,230746
2024-05-16 14:06,¥$,CARNIVAL,264324
2024-05-16 14:10,fun.,Some Nights,277040
2024-05-16 14:13,44phantom,hurricane,164533
2024-05-16 14:17,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",255733
2024-05-16 14:20,Forrest Frank,UP!,136968
2024-05-16 14:22,Rocco,Baby Blue,171164
2024-05-16 14:26,Mike Posner,Cooler Than Me - Single Mix,213293
2024-05-16 14:30,Emotional Oranges,West Coast Love,215386
2024-05-16 14:31,Red Velvet,러시안 룰렛 Russian Roulette,181696
2024-05-16 14:33,OneRepublic,West Coast,192947
2024-05-16 14:36,Tate McRae,she's all i wanna be,207120
2024-05-16 14:40,Avril Lavigne,What the Hell,220706
2024-05-16 14:43,Walking On Rivers,Overachiever,206314
2024-05-16 14:46,Ariana Grande,positions,172324
2024-05-16 14:50,IVE,Off The Record,7240
2024-05-16 14:50,TWICE,The Feels,2070
2024-05-16 14:50,Twenty One Pilots,Next Semester,234400
2024-05-16 14:50,Panic! At The Disco,High Hopes,6564
2024-05-16 14:51,IVE,Off The Record,90
2024-05-16 14:51,IVE,Off The Record,2300
2024-05-16 14:54,IVE,Off The Record,188733
2024-05-16 15:34,Red Velvet,Psycho,134942
2024-05-16 15:36,Tommy Richman,MILLION DOLLAR BABY,155151
2024-05-16 15:39,Tommy Richman,MILLION DOLLAR BABY,155151
2024-05-16 15:43,Demi Lovato,Sorry Not Sorry,1346
2024-05-16 15:43,James Bay,Wild Love,1602
2024-05-16 15:43,Marshmello,Silence,1137
2024-05-16 15:43,Why Don't We,What Am I,1439
2024-05-16 15:43,The Lonely Island,Shy Ronnie 2: Ronnie & Clyde,2832
2024-05-16 15:43,B.o.B,Airplanes (feat. Hayley Williams of Paramore),2554
2024-05-16 15:43,Aaron Smith,Dancin - Krono Remix,1857
2024-05-16 15:43,Selena Gomez & The Scene,Love You Like A Love Song,1602
